ID,Approved
APPG70204563004,0.3171795606613159
APPH80422312114,0.08742405474185944
APPJ90415776326,0.3002606928348541
APPL90567985525,0.002289539435878396
APPM80261604604,0.4398340880870819
APPN10895363735,0.0019180334638804197
APPO20329016835,0.19193574786186218
APPP70992643945,0.2736988067626953
APPQ70988263029,0.002279360080137849
APPR10955461104,0.003033022629097104
APPS30719919248,0.0017113419016823173
APPT20588324318,0.2076682448387146
APPV40049329532,0.18141406774520874
APPW80397099634,0.20487403869628906
APPX20702505723,0.16820502281188965
APPY10029957813,0.4912155270576477
APPZ80819366935,0.3311113119125366
APPA90796576001,0.0022526548709720373
APPB70518925115,0.34439989924430847
APPC40074048231,0.5560791492462158
APPD20648321326,0.3696012794971466
APPE90246258437,0.15020520985126495
APPG70211933607,0.5983170866966248
APPH60005159726,0.002441330114379525
APPI30409973811,0.07203475385904312
APPJ90195613931,0.00226121605373919
APPK10530691012,0.00446457602083683
APPL10671243123,0.3635805547237396
APPM30057411226,0.13454726338386536
APPN80382708322,0.01323485467582941
APPO50017247431,0.1030702292919159
APPP50761342522,0.44412630796432495
APPQ40936455614,0.13123086094856262
APPR20583127717,0.0021420984994620085
APPS30067286823,0.46087297797203064
APPT90531986944,0.13454726338386536
APPU90736089015,0.1674235463142395
APPV40154339146,0.4322141110897064
APPW30591601244,0.29501157999038696
APPX30176348336,0.001213239855132997
APPY30009488439,0.06338471174240112
APPA30513853629,0.2987979054450989
APPB40862724718,0.20988710224628448
APPC80706361802,0.5000286102294922
APPD80257174926,0.44695374369621277
APPF90610127116,0.17480722069740295
APPG50800894218,0.10315496474504471
APPH10874683343,0.34177830815315247
APPJ70086622521,0.00301000801846385
APPK10506826628,0.47182610630989075
APPL60670161709,0.13430866599082947
APPM80727669838,0.5605265498161316
APPN40027149928,0.0026986843440681696
APPO20698513007,0.4013806879520416
APPP80784417128,0.2790602445602417
APPQ30582873222,0.006177052389830351
APPT20658552518,0.42986661195755005
APPU50261418636,0.002234075916931033
APPV90166599713,0.5680744647979736
APPX50323665945,0.1497684270143509
APPY40761804047,0.1628866046667099
APPA30678622245,0.31019386649131775
APPB70155594305,0.08784080296754837
APPC20459579426,0.0018255129689350724
APPE40720565633,0.0741548240184784
APPG80335981838,0.0025399373844265938
APPH70817208942,0.43527939915657043
APPI80664442022,0.1614980250597
APPJ60923719128,0.3158268630504608
APPK80835112207,0.0009050455410033464
APPL10258501346,0.006142796482890844
APPM40486124431,0.1622956097126007
APPN40934205501,0.002558692591264844
APPO90348632645,0.29852157831192017
APPP70738559708,0.20411838591098785
APPQ20260307818,0.0017160282004624605
APPR10617393948,0.06537873297929764
APPS50490061009,0.178456112742424
APPT20521426122,0.001331197563558817
APPU40667541249,0.4840381145477295
APPV70982889332,0.05315186455845833
APPW70207344401,0.25707024335861206
APPY20595005627,0.1982138752937317
APPZ90679413746,0.4935370683670044
APPA80968387846,0.19508525729179382
APPB10181429936,0.4894042909145355
APPC80319465017,0.48768720030784607
APPD30224414106,0.09690270572900772
APPE40675752239,0.46353766322135925
APPF30598434318,0.2101002037525177
APPG10909392412,0.4139443337917328
APPI80807172627,0.22905685007572174
APPJ40588579728,0.26845911145210266
APPK40122794819,0.5447369813919067
APPL70644406925,0.2552200257778168
APPM50146629037,0.09580253809690475
APPN50194037112,0.225211963057518
APPO80528504202,0.001977917505428195
APPP90001136326,0.011249850504100323
APPQ60363444432,0.38234221935272217
APPR40192335533,0.3113647997379303
APPS20313284631,0.5632326006889343
APPU90008251826,0.4500557482242584
APPV40963963905,0.001132617937400937
APPW90895783007,0.3326500952243805
APPY70272002231,0.005501762498170137
APPZ70995862325,0.3187877833843231
APPA60052579418,0.21362169086933136
APPB30839934525,0.49507761001586914
APPC80117963607,0.2745286822319031
APPD60155065706,0.5293902158737183
APPF60426588931,0.3255113959312439
APPG20002638029,0.46187686920166016
APPJ90399089306,0.48275914788246155
APPK10673004441,0.25762367248535156
APPL10291525522,0.41357362270355225
APPN50643036726,0.31856241822242737
APPO50384656809,0.0035089412704110146
APPP10197677918,0.4474974274635315
APPR60433381148,0.21562528610229492
APPS90460278201,0.005717159248888493
APPT90453349315,0.3694327473640442
APPV10856331511,0.15750615298748016
APPW10346444622,0.19516532123088837
APPX40003814744,0.00237835175357759
APPY40607074836,0.5061135292053223
APPZ20878753922,0.0011372441658750176
APPB90947953116,0.019200697541236877
APPC30244653244,0.002133376896381378
APPD20393274307,0.24250300228595734
APPE30720169418,0.44836726784706116
APPF80400365533,0.20437072217464447
APPG50912211643,0.014239748939871788
APPH90695628721,0.0016726357862353325
APPI60889013803,0.06709785014390945
APPJ30530858912,0.3996463716030121
APPK60115011038,0.501952052116394
APPL50504497148,0.24979080259799957
APPN30899469318,0.2917618155479431
APPO60576014441,0.3263760209083557
APPP60395216522,0.19841015338897705
APPR90095208714,0.0020280249882489443
APPS40247522839,0.002396735129877925
APPT20878502936,0.515486478805542
APPU80990895012,0.1623363345861435
APPX60546379341,0.5009304881095886
APPY80212429406,0.19699051976203918
APPZ30412063529,0.2112005650997162
APPA60043101615,0.06406252086162567
APPB40707677725,0.24725288152694702
APPC90259188819,0.34238696098327637
APPD10790684933,0.00733078271150589
APPF80642261133,0.17835693061351776
APPH60274315313,0.11304404586553574
APPI30503523408,0.3230498731136322
APPJ50037998522,0.0018730881856754422
APPK50376976645,0.0021438486874103546
APPL80033873724,0.4654642343521118
APPM30928795827,0.36172404885292053
APPN80074354911,0.08211648464202881
APPO40869866045,0.007466031238436699
APPP60223518132,0.0042794933542609215
APPR30862361307,0.004178328905254602
APPS90992466418,0.08831014484167099
APPT80530522524,0.0024232345167547464
APPU40105818634,0.11659134179353714
APPV30295003703,0.0017440557712689042
APPX70803048934,0.43442296981811523
APPY40448585045,0.4825223386287689
APPZ70851473117,0.0024939219001680613
APPA20226245224,0.23388579487800598
APPB80397858345,0.002728883409872651
APPD40494675534,0.3730785846710205
APPE10239389624,0.12345673143863678
APPF80370161727,0.0017486467259004712
APPG20047527833,0.4636993110179901
APPH10119488946,0.5233457684516907
APPI30881803033,0.0926591008901596
APPK60089998215,0.0025984507519751787
APPL90184636316,0.47694799304008484
APPM80578506406,0.0029113285709172487
APPN40875063533,0.0015143422642722726
APPO60310607619,0.11708728224039078
APPQ50251697807,0.23367036879062653
APPR30583866905,0.001663532922975719
APPT40009839105,0.33494073152542114
APPU60500007217,0.5030237436294556
APPV80507263336,0.002073480049148202
APPX10204913528,0.4349883496761322
APPY60398889635,0.11631276458501816
APPC40648685035,0.0663294866681099
APPF60322568333,0.001733340322971344
APPG50372385406,0.0013808298390358686
APPH60763287527,0.25947728753089905
APPI20724487638,0.007855995558202267
APPJ70247368706,0.27923181653022766
APPK80907917828,0.07204236835241318
APPL10860241917,0.32508742809295654
APPM70052327002,0.0029959469102323055
APPN70307834109,0.2820059657096863
APPO90437674246,0.0939486101269722
APPQ50874592435,0.5010718107223511
APPR70129689508,0.17027460038661957
APPS80600773649,0.5937585234642029
APPT90981629731,0.38293370604515076
APPU40295361806,0.13306327164173126
APPV60299437907,0.3717634081840515
APPW70728038023,0.3286178410053253
APPX10516665117,0.5015539526939392
APPY60643965246,0.22901901602745056
APPZ30605972345,0.05300341174006462
APPA10462798435,0.016443632543087006
APPB30355581512,0.3775927424430847
APPC10547586633,0.5175120234489441
APPD30326204749,0.1891065239906311
APPF20865309933,0.2902032732963562
APPG80799062009,0.35094407200813293
APPH90823905114,0.0022918910253793
APPI90405604214,0.40730446577072144
APPJ30541982333,0.29515063762664795
APPK10394686427,0.0027790421154350042
APPL80299821536,0.00308083719573915
APPO50580562845,0.0010414976859465241
APPR60582164106,0.1222263053059578
APPS70081155228,0.05541431903839111
APPT30845477337,0.37449657917022705
APPU30980031412,0.37335604429244995
APPV70464554521,0.3150029182434082
APPX70389132712,0.3679949939250946
APPA90840046026,0.574395477771759
APPB30964006113,0.4903380870819092
APPC40548793239,0.0024036946706473827
APPF30363371528,0.0011934408685192466
APPG80320819611,0.0012504379265010357
APPI60804836831,0.20789532363414764
APPJ50916503948,0.2564288079738617
APPK70104158035,0.10435504466295242
APPL90784267109,0.14861780405044556
APPM60327772214,0.31215327978134155
APPN50730574308,0.16611970961093903
APPP10017517528,0.00231943279504776
APPR60543802701,0.42870277166366577
APPS50905623843,0.3118475675582886
APPV80884919113,0.001856191665865481
APPW60958408218,0.04114411771297455
APPX50989172344,0.001884634024463594
APPZ70223988524,0.001774295000359416
APPA80126265634,0.060107845813035965
APPB70148806716,0.001919967820867896
APPD20210274913,0.29243266582489014
APPF60247891103,0.0012404157314449549
APPG70781842233,0.46782180666923523
APPH80949514333,0.37153011560440063
APPI10292895401,0.2585237920284271
APPJ40080942533,0.0030899480916559696
APPK70551488646,0.013345065526664257
APPM60329923838,0.22973252832889557
APPO90884124024,0.002351287519559264
APPP70177506138,0.3581904470920563
APPQ20329124207,0.008508061058819294
APPR50010813324,0.003694784827530384
APPS20472229428,0.0028907039668411016
APPT30003743534,0.39048829674720764
APPU30761024625,0.0015253564342856407
APPV60440774719,0.18968893587589264
APPW10802427848,0.2457994967699051
APPX50847001901,0.35980159044265747
APPY90597705025,0.0013783001340925694
APPA20178796211,0.00828913226723671
APPB60968669303,0.35361382365226746
APPC50713459422,0.0024124945048242807
APPD30017534507,0.0012518694857135415
APPE80754081602,0.03516503795981407
APPG60440413843,0.001990547636523843
APPK10479702245,0.00132696982473135
APPL20754956313,0.31806689500808716
APPM10216063412,0.14924365282058716
APPN60622229526,0.19156426191329956
APPO90527013648,0.22418561577796936
APPP80662398735,0.13973872363567352
APPQ50372915823,0.0020920056849718094
APPR80054558907,0.17011278867721558
APPS40654445026,0.32388463616371155
APPT30673148148,0.18073491752147675
APPU50149699219,0.0034444648772478104
APPV60642722334,0.002293351572006941
APPY50783877649,0.5108248591423035
APPZ30417006702,0.002318716375157237
APPB80039471925,0.24719785153865814
APPC80399226017,0.5336310863494873
APPE60500761238,0.2764888405799866
APPF30442909319,0.49441465735435486
APPG60792418401,0.07592473179101944
APPH30850229543,0.08758953958749771
APPJ20645523707,0.40484216809272766
APPK40338347833,0.0030147451907396317
APPN80082502125,0.3413121998310089
APPO10505658228,0.003080548020079732
APPR80255496544,0.038061805069446564
APPT10572952745,0.2063244879245758
APPU20598092845,0.0014020005473867059
APPV90681978947,0.45989736914634705
APPW70051742049,0.4684944748878479
APPA20712823448,0.34475013613700867
APPB10936759508,0.3703218996524811
APPC90878353641,0.5351254940032959
APPD40625665742,0.0023260642774403095
APPE60401478849,0.4231893718242645
APPF10819225912,0.31637927889823914
APPH60409321104,0.4603360891342163
APPI40406169214,0.2853281795978546
APPK70748566447,0.45549941062927246
APPL80817915513,0.4864170253276825
APPM20939483648,0.19311711192131042
APPN40698099726,0.09603026509284973
APPO40348743807,0.1296411007642746
APPP50048656911,0.0030147796496748924
APPQ60415477022,0.47828203439712524
APPR40366769123,0.18074628710746765
APPS20684438241,0.0024441073182970285
APPT70167942303,0.0015082369791343808
APPU90150979438,0.10103859752416611
APPV20841539501,0.006941733881831169
APPW70091326638,0.274482399225235
APPX90732106746,0.17243443429470062
APPY40530322831,0.18844005465507507
APPB80234335131,0.3529910445213318
APPC70998952234,0.1603700965642929
APPD20330233349,0.001837736926972866
APPE30465233427,0.16564907133579254
APPG20987931624,0.0998469814658165
APPH10434483737,0.4666946232318878
APPI70725565825,0.1125580221414566
APPJ10932151905,0.002922996412962675
APPK80755971043,0.47727081179618835
APPL20227248105,0.15167592465877533
APPN30234861315,0.04084983468055725
APPO40425986436,0.4992309808731079
APPP30570536526,0.2521701455116272
APPQ50623987613,0.0016011175466701388
APPR70615937709,0.06493505835533142
APPS50709998824,0.1037483960390091
APPT10481824943,0.2735290825366974
APPV10805168102,0.2814953923225403
APPW30713575209,0.08921687304973602
APPX20786783312,0.1507296860218048
APPZ20137229548,0.0019926042295992374
APPA10777598643,0.16216328740119934
APPB10238193739,0.25986248254776
APPC60937831819,0.18405327200889587
APPD40879787937,0.003763386281207204
APPE10746511009,0.4104646146297455
APPG70116873221,0.0020097747910767794
APPH60759359311,0.33698147535324097
